Gene stable ID	Transcript length (including UTRs and CDS)
ENSMUSG00000106566	381
ENSMUSG00000039771	900
ENSMUSG00000039771	646
ENSMUSG00000039771	474
ENSMUSG00000031179	1649
ENSMUSG00000031179	352
ENSMUSG00000104961	149
ENSMUSG00000104806	643
ENSMUSG00000105402	2879
ENSMUSG00000105402	1521
ENSMUSG00000105217	1726
ENSMUSG00000029255	1211
ENSMUSG00000029255	2265
ENSMUSG00000029255	1475
ENSMUSG00000028018	3503
ENSMUSG00000028018	2394
ENSMUSG00000028018	639
ENSMUSG00000028018	1975
ENSMUSG00000028018	1927
ENSMUSG00000028018	1704
ENSMUSG00000105183	582
ENSMUSG00000084309	389
ENSMUSG00000104928	572
ENSMUSG00000044072	8083
ENSMUSG00000044072	2432
ENSMUSG00000044072	907
ENSMUSG00000044072	330
ENSMUSG00000044072	948
ENSMUSG00000044072	613
ENSMUSG00000044072	474
ENSMUSG00000051246	262
ENSMUSG00000051246	798
ENSMUSG00000051246	2793
ENSMUSG00000051246	744
ENSMUSG00000104039	1394
ENSMUSG00000027776	1268
ENSMUSG00000027776	786
ENSMUSG00000027776	639
ENSMUSG00000027776	1296
ENSMUSG00000027776	1298
ENSMUSG00000027776	1303
ENSMUSG00000099471	447
ENSMUSG00000069053	3441
ENSMUSG00000069053	3981
ENSMUSG00000046380	5853
ENSMUSG00000046699	8494
ENSMUSG00000046699	3513
ENSMUSG00000046699	703
ENSMUSG00000081939	724
ENSMUSG00000002635	1295
ENSMUSG00000002635	959
ENSMUSG00000002635	388
ENSMUSG00000002635	345
ENSMUSG00000092627	1372
ENSMUSG00000092627	3030
ENSMUSG00000038022	2211
ENSMUSG00000038022	4270
ENSMUSG00000038022	690
ENSMUSG00000034486	2135
ENSMUSG00000034486	1220
ENSMUSG00000032285	1827
ENSMUSG00000032285	756
ENSMUSG00000032285	3003
ENSMUSG00000044276	1212
ENSMUSG00000044276	1214
ENSMUSG00000113865	283
ENSMUSG00000007827	6930
ENSMUSG00000007827	707
ENSMUSG00000007827	389
ENSMUSG00000104245	2763
ENSMUSG00000109728	427
ENSMUSG00000109585	2305
ENSMUSG00000039210	2411
ENSMUSG00000039210	2880
ENSMUSG00000039210	4702
ENSMUSG00000039210	1957
ENSMUSG00000039210	1639
ENSMUSG00000039210	1374
ENSMUSG00000039210	3841
ENSMUSG00000039210	3704
ENSMUSG00000039210	4547
ENSMUSG00000070025	1005
ENSMUSG00000055760	668
ENSMUSG00000055760	1134
ENSMUSG00000100629	778
ENSMUSG00000110405	2339
ENSMUSG00000027998	1851
ENSMUSG00000027998	1749
ENSMUSG00000027998	1608
ENSMUSG00000027998	911
ENSMUSG00000027998	564
ENSMUSG00000078528	980
ENSMUSG00000025162	3500
ENSMUSG00000025162	3675
ENSMUSG00000025162	425
ENSMUSG00000025162	1069
ENSMUSG00000025162	192
ENSMUSG00000025162	655
ENSMUSG00000025162	689
ENSMUSG00000025162	604
ENSMUSG00000110238	804
ENSMUSG00000109852	1405
ENSMUSG00000024639	5644
ENSMUSG00000024639	862
ENSMUSG00000024639	481
ENSMUSG00000111625	169
ENSMUSG00000021583	5644
ENSMUSG00000021583	3009
ENSMUSG00000021583	366
ENSMUSG00000021583	354
ENSMUSG00000021583	420
ENSMUSG00000021583	660
ENSMUSG00000021178	551
ENSMUSG00000021178	1591
ENSMUSG00000021178	700
ENSMUSG00000021178	381
ENSMUSG00000110289	1471
ENSMUSG00000105203	1376
ENSMUSG00000110787	564
ENSMUSG00000091618	2383
ENSMUSG00000091618	1074
ENSMUSG00000091618	2817
ENSMUSG00000090031	5428
ENSMUSG00000090031	413
ENSMUSG00000090031	681
ENSMUSG00000079402	1933
ENSMUSG00000079402	450
ENSMUSG00000024287	4134
ENSMUSG00000024287	680
ENSMUSG00000024287	891
ENSMUSG00000024287	2047
ENSMUSG00000024287	2303
ENSMUSG00000024287	2437
ENSMUSG00000024287	1875
ENSMUSG00000024287	412
ENSMUSG00000024287	1158
ENSMUSG00000024287	547
ENSMUSG00000024287	1039
ENSMUSG00000024287	851
ENSMUSG00000024287	500
ENSMUSG00000107638	2300
ENSMUSG00000107638	406
ENSMUSG00000101036	796
ENSMUSG00000099660	921
ENSMUSG00000107613	117
ENSMUSG00000015247	1552
ENSMUSG00000015247	848
ENSMUSG00000015247	444
ENSMUSG00000107462	530
ENSMUSG00000097668	2192
ENSMUSG00000061559	3372
ENSMUSG00000061559	1162
ENSMUSG00000061559	1187
ENSMUSG00000061559	1290
ENSMUSG00000061559	665
ENSMUSG00000061559	710
ENSMUSG00000061559	784
ENSMUSG00000018986	1816
ENSMUSG00000018986	1966
ENSMUSG00000018986	2834
ENSMUSG00000075268	561
ENSMUSG00000057990	494
ENSMUSG00000109167	2854
ENSMUSG00000099337	372
ENSMUSG00000109250	1678
ENSMUSG00000054757	1337
ENSMUSG00000054757	832
ENSMUSG00000054757	1319
ENSMUSG00000041498	4102
ENSMUSG00000041498	4990
ENSMUSG00000041498	8943
ENSMUSG00000041498	574
ENSMUSG00000041498	280
ENSMUSG00000041498	238
ENSMUSG00000041498	207
ENSMUSG00000041498	8770
ENSMUSG00000058503	1943
ENSMUSG00000058503	2750
ENSMUSG00000058503	1491
ENSMUSG00000058503	1450
ENSMUSG00000058503	1961
ENSMUSG00000058503	569
ENSMUSG00000058503	692
ENSMUSG00000058503	2196
ENSMUSG00000095115	6865
ENSMUSG00000104787	429
ENSMUSG00000029723	2730
ENSMUSG00000029723	2989
ENSMUSG00000029723	3983
ENSMUSG00000029723	402
ENSMUSG00000029723	563
ENSMUSG00000029723	790
ENSMUSG00000029723	1043
ENSMUSG00000029723	1043
ENSMUSG00000029723	511
ENSMUSG00000105259	1774
ENSMUSG00000111114	333
ENSMUSG00000098470	2429
ENSMUSG00000050410	1665
ENSMUSG00000050410	1732
ENSMUSG00000050410	982
ENSMUSG00000050410	873
ENSMUSG00000059218	1159
ENSMUSG00000059218	1805
ENSMUSG00000059218	595
ENSMUSG00000090963	1776
ENSMUSG00000090963	255
ENSMUSG00000038521	2946
ENSMUSG00000038521	2906
ENSMUSG00000038521	523
ENSMUSG00000038521	648
ENSMUSG00000038521	336
ENSMUSG00000030219	1029
ENSMUSG00000030219	2174
ENSMUSG00000030219	557
ENSMUSG00000107456	3835
ENSMUSG00000036449	651
ENSMUSG00000109771	3457
ENSMUSG00000109771	3523
ENSMUSG00000109771	512
ENSMUSG00000041741	12302
ENSMUSG00000041741	1819
ENSMUSG00000078611	584
ENSMUSG00000078611	1140
ENSMUSG00000078611	198
ENSMUSG00000107766	429
ENSMUSG00000101442	695
ENSMUSG00000082269	858
ENSMUSG00000104531	666
ENSMUSG00000103146	8163
ENSMUSG00000101468	921
ENSMUSG00000083524	448
ENSMUSG00000090474	430
ENSMUSG00000080906	816
ENSMUSG00000090277	363
ENSMUSG00000091876	318
ENSMUSG00000080851	472
ENSMUSG00000106238	247
ENSMUSG00000115068	181
ENSMUSG00000101227	2078
ENSMUSG00000053475	1710
ENSMUSG00000109092	503
ENSMUSG00000115238	2698
ENSMUSG00000100230	411
ENSMUSG00000109114	2335
ENSMUSG00000109114	562
ENSMUSG00000073730	1781
ENSMUSG00000044465	10853
ENSMUSG00000044465	931
ENSMUSG00000044465	3414
ENSMUSG00000044465	3443
ENSMUSG00000044465	2855
ENSMUSG00000044465	3521
ENSMUSG00000044465	844
ENSMUSG00000044465	800
ENSMUSG00000044465	425
ENSMUSG00000044465	785
ENSMUSG00000044465	623
ENSMUSG00000044465	471
ENSMUSG00000044465	3212
ENSMUSG00000026384	10874
ENSMUSG00000026384	2692
ENSMUSG00000026384	2365
ENSMUSG00000026384	569
ENSMUSG00000026384	463
ENSMUSG00000026384	600
ENSMUSG00000026384	431
ENSMUSG00000026384	554
ENSMUSG00000026384	460
ENSMUSG00000026384	401
ENSMUSG00000026384	431
ENSMUSG00000113623	1515
ENSMUSG00000113623	633
ENSMUSG00000113623	400
ENSMUSG00000002897	4804
ENSMUSG00000002897	7752
ENSMUSG00000002897	805
ENSMUSG00000109330	400
ENSMUSG00000108853	420
ENSMUSG00000078672	928
ENSMUSG00000030652	1215
ENSMUSG00000030652	2733
ENSMUSG00000030652	914
ENSMUSG00000030652	799
ENSMUSG00000030652	3070
ENSMUSG00000014030	8004
ENSMUSG00000014030	1417
ENSMUSG00000014030	1445
ENSMUSG00000014030	1460
ENSMUSG00000014030	1315
ENSMUSG00000014030	1228
ENSMUSG00000014030	969
ENSMUSG00000014030	996
ENSMUSG00000014030	830
ENSMUSG00000014030	885
ENSMUSG00000014030	1019
ENSMUSG00000014030	1112
ENSMUSG00000014030	1056
ENSMUSG00000014030	631
ENSMUSG00000014030	758
ENSMUSG00000014030	1194
ENSMUSG00000014030	421
ENSMUSG00000014030	324
ENSMUSG00000014030	356
ENSMUSG00000014030	223
ENSMUSG00000073394	792
ENSMUSG00000095976	2495
ENSMUSG00000095976	942
ENSMUSG00000109039	1254
ENSMUSG00000042678	11769
ENSMUSG00000042678	7953
ENSMUSG00000042678	11715
ENSMUSG00000042678	5351
ENSMUSG00000042678	2285
ENSMUSG00000087607	480
ENSMUSG00000031487	1899
ENSMUSG00000031487	478
ENSMUSG00000031487	620
ENSMUSG00000031487	790
ENSMUSG00000031487	794
ENSMUSG00000031487	1688
ENSMUSG00000031487	448
ENSMUSG00000084819	480
ENSMUSG00000096666	1224
ENSMUSG00000096666	684
ENSMUSG00000089849	818
ENSMUSG00000109249	3827
ENSMUSG00000011256	6383
ENSMUSG00000011256	1747
ENSMUSG00000011256	816
ENSMUSG00000011256	453
ENSMUSG00000117326	526
ENSMUSG00000111217	90
ENSMUSG00000098135	987
ENSMUSG00000044528	3889
ENSMUSG00000101592	174
ENSMUSG00000022598	860
ENSMUSG00000090048	738
ENSMUSG00000109405	2184
ENSMUSG00000107223	830
ENSMUSG00000063450	440
ENSMUSG00000063450	21704
ENSMUSG00000063450	1624
ENSMUSG00000063450	1974
ENSMUSG00000063450	2121
ENSMUSG00000063450	639
ENSMUSG00000063450	3018
ENSMUSG00000063450	585
ENSMUSG00000063450	7335
ENSMUSG00000063450	5789
ENSMUSG00000063450	682
ENSMUSG00000063450	913
ENSMUSG00000063450	684
ENSMUSG00000063450	778
ENSMUSG00000063450	3606
ENSMUSG00000063450	742
ENSMUSG00000063450	21690
ENSMUSG00000076534	338
ENSMUSG00000076534	335
ENSMUSG00000086443	1638
ENSMUSG00000083973	646
ENSMUSG00000108169	3544
ENSMUSG00000091679	6372
ENSMUSG00000091679	6208
ENSMUSG00000091679	6058
ENSMUSG00000091679	2343
ENSMUSG00000039153	2818
ENSMUSG00000039153	6463
ENSMUSG00000039153	2987
ENSMUSG00000039153	2316
ENSMUSG00000039153	1565
ENSMUSG00000039153	1607
ENSMUSG00000039153	1791
ENSMUSG00000039153	1479
ENSMUSG00000039153	693
ENSMUSG00000039153	440
ENSMUSG00000039153	408
ENSMUSG00000039153	558
ENSMUSG00000039153	5898
ENSMUSG00000083084	1350
ENSMUSG00000100707	1588
ENSMUSG00000068522	1348
ENSMUSG00000096544	331
ENSMUSG00000050901	1835
ENSMUSG00000050901	1095
ENSMUSG00000106150	1673
ENSMUSG00000113812	1525
ENSMUSG00000113841	2293
ENSMUSG00000004113	9655
ENSMUSG00000004113	9736
ENSMUSG00000004113	523
ENSMUSG00000004113	6984
ENSMUSG00000004113	6987
ENSMUSG00000004113	684
ENSMUSG00000004113	949
ENSMUSG00000004113	332
ENSMUSG00000004113	308
ENSMUSG00000004113	7182
ENSMUSG00000104394	3901
ENSMUSG00000101983	144
ENSMUSG00000004655	2627
ENSMUSG00000105656	752
ENSMUSG00000022848	5395
ENSMUSG00000022848	1789
ENSMUSG00000056399	1220
ENSMUSG00000096520	1576
ENSMUSG00000096520	1143
ENSMUSG00000025950	2302
ENSMUSG00000025950	756
ENSMUSG00000025950	844
ENSMUSG00000025950	499
ENSMUSG00000025950	573
ENSMUSG00000025950	372
ENSMUSG00000025950	2283
ENSMUSG00000059206	4996
ENSMUSG00000059206	5194
ENSMUSG00000059206	5048
ENSMUSG00000059206	4747
ENSMUSG00000059206	5469
ENSMUSG00000059206	5137
ENSMUSG00000059206	7165
ENSMUSG00000059206	4725
ENSMUSG00000059206	3717
ENSMUSG00000059206	5034
ENSMUSG00000117460	1657
ENSMUSG00000117460	970
ENSMUSG00000115457	646
ENSMUSG00000115738	572
ENSMUSG00000110031	841
ENSMUSG00000040374	1376
ENSMUSG00000040374	1587
ENSMUSG00000040374	1749
ENSMUSG00000040374	1777
ENSMUSG00000040374	2038
ENSMUSG00000040374	2051
ENSMUSG00000100373	194
ENSMUSG00000100373	453
ENSMUSG00000083882	318
ENSMUSG00000031486	5129
ENSMUSG00000031486	5760
ENSMUSG00000031486	971
ENSMUSG00000031486	1149
ENSMUSG00000113015	943
ENSMUSG00000041747	4120
ENSMUSG00000041747	634
ENSMUSG00000041747	2328
ENSMUSG00000095962	924
ENSMUSG00000101016	581
ENSMUSG00000117615	862
ENSMUSG00000024164	5136
ENSMUSG00000024164	315
ENSMUSG00000024164	554
ENSMUSG00000024164	662
ENSMUSG00000095287	924
ENSMUSG00000081514	746
ENSMUSG00000102766	723
ENSMUSG00000102766	420
ENSMUSG00000101413	282
ENSMUSG00000095163	921
ENSMUSG00000021585	4765
ENSMUSG00000021585	5141
ENSMUSG00000021585	2857
ENSMUSG00000021585	2696
ENSMUSG00000021585	2910
ENSMUSG00000021585	1653
ENSMUSG00000021585	1529
ENSMUSG00000021585	521
ENSMUSG00000021585	331
ENSMUSG00000021585	1571
ENSMUSG00000021585	3426
ENSMUSG00000021585	334
ENSMUSG00000021585	1892
ENSMUSG00000028809	3797
ENSMUSG00000028809	3740
ENSMUSG00000028809	3152
ENSMUSG00000028809	2940
ENSMUSG00000028809	952
ENSMUSG00000028809	4542
ENSMUSG00000028809	373
ENSMUSG00000028809	512
ENSMUSG00000028809	681
ENSMUSG00000028809	796
ENSMUSG00000028809	776
ENSMUSG00000028809	619
ENSMUSG00000028809	2847
ENSMUSG00000028809	637
ENSMUSG00000028809	1073
ENSMUSG00000009621	5098
ENSMUSG00000009621	5221
ENSMUSG00000009621	1027
ENSMUSG00000009621	848
ENSMUSG00000009621	659
ENSMUSG00000009621	276
ENSMUSG00000009621	541
ENSMUSG00000103998	2308
ENSMUSG00000055228	1631
ENSMUSG00000093891	481
ENSMUSG00000117491	256
ENSMUSG00000109800	959
ENSMUSG00000113450	2492
ENSMUSG00000113450	1949
ENSMUSG00000113450	692
ENSMUSG00000096265	2514
ENSMUSG00000100538	202
ENSMUSG00000090364	821
ENSMUSG00000079654	3411
ENSMUSG00000024224	522
ENSMUSG00000113428	745
ENSMUSG00000102003	274
ENSMUSG00000035024	3952
ENSMUSG00000035024	5149
ENSMUSG00000035024	2077
ENSMUSG00000035024	756
ENSMUSG00000035024	5499
ENSMUSG00000035024	4675
ENSMUSG00000074865	1436
ENSMUSG00000074865	1653
ENSMUSG00000074865	1714
ENSMUSG00000074865	2206
ENSMUSG00000074865	2147
ENSMUSG00000074865	2439
ENSMUSG00000074865	677
ENSMUSG00000074865	943
ENSMUSG00000074865	879
ENSMUSG00000074865	993
ENSMUSG00000101900	949
ENSMUSG00000026070	1919
ENSMUSG00000026070	1738
ENSMUSG00000026070	1652
ENSMUSG00000026070	2850
ENSMUSG00000026070	2826
ENSMUSG00000026070	4158
ENSMUSG00000102100	883
ENSMUSG00000028255	3655
ENSMUSG00000028255	261
ENSMUSG00000028255	629
ENSMUSG00000101352	670
ENSMUSG00000095553	174
ENSMUSG00000095553	498
ENSMUSG00000072902	2878
ENSMUSG00000072902	2878
ENSMUSG00000004631	1776
ENSMUSG00000004631	1696
ENSMUSG00000004631	1522
ENSMUSG00000004631	1703
ENSMUSG00000004631	1547
ENSMUSG00000004631	1619
ENSMUSG00000004631	1656
ENSMUSG00000004631	1831
ENSMUSG00000004631	2212
ENSMUSG00000004631	821
ENSMUSG00000004631	936
ENSMUSG00000004631	4416
ENSMUSG00000004631	3066
ENSMUSG00000037563	1109
ENSMUSG00000037563	628
ENSMUSG00000037563	518
ENSMUSG00000106158	1333
ENSMUSG00000039838	3387
ENSMUSG00000039838	2955
ENSMUSG00000039838	372
ENSMUSG00000080730	432
ENSMUSG00000091487	643
ENSMUSG00000028771	3280
ENSMUSG00000028771	1104
ENSMUSG00000028771	618
ENSMUSG00000028771	796
ENSMUSG00000028771	831
ENSMUSG00000028771	790
ENSMUSG00000028771	541
ENSMUSG00000100648	759
ENSMUSG00000102254	1034
ENSMUSG00000106430	2567
ENSMUSG00000117439	202
ENSMUSG00000083292	2017
ENSMUSG00000040297	6327
ENSMUSG00000040297	2323
ENSMUSG00000040297	230
ENSMUSG00000040297	119
ENSMUSG00000040297	398
ENSMUSG00000040297	537
ENSMUSG00000040297	491
ENSMUSG00000117197	1127
ENSMUSG00000104870	736
ENSMUSG00000116837	1976
ENSMUSG00000101099	621
ENSMUSG00000101099	437
ENSMUSG00000086998	596
ENSMUSG00000102677	655
ENSMUSG00000105173	1465
ENSMUSG00000038274	498
ENSMUSG00000038274	571
ENSMUSG00000038274	736
ENSMUSG00000071493	3156
ENSMUSG00000071493	927
ENSMUSG00000102936	641
ENSMUSG00000079343	2662
ENSMUSG00000079343	2662
ENSMUSG00000036712	4638
ENSMUSG00000036712	7990
ENSMUSG00000036712	1477
ENSMUSG00000036712	4476
ENSMUSG00000036712	4032
ENSMUSG00000036712	3119
ENSMUSG00000036712	2214
ENSMUSG00000036712	3096
ENSMUSG00000036712	7945
ENSMUSG00000036712	7954
ENSMUSG00000036712	8022
ENSMUSG00000103218	1131
ENSMUSG00000087643	541
ENSMUSG00000022596	2859
ENSMUSG00000022596	567
ENSMUSG00000028234	3706
ENSMUSG00000028234	582
ENSMUSG00000028234	512
ENSMUSG00000102853	1128
ENSMUSG00000104323	636
ENSMUSG00000049551	2293
ENSMUSG00000110669	111
ENSMUSG00000041135	2692
ENSMUSG00000041135	2804
ENSMUSG00000082410	618
ENSMUSG00000091272	2348
ENSMUSG00000091272	2350
ENSMUSG00000024225	611
ENSMUSG00000024225	372
ENSMUSG00000097970	399
ENSMUSG00000056665	1784
ENSMUSG00000046999	2578
ENSMUSG00000099835	315
ENSMUSG00000110898	682
ENSMUSG00000076535	362
ENSMUSG00000100794	490
ENSMUSG00000105020	1323
ENSMUSG00000117574	967
ENSMUSG00000027615	4016
ENSMUSG00000027615	4076
ENSMUSG00000027615	1987
ENSMUSG00000027615	3385
ENSMUSG00000027615	988
ENSMUSG00000027615	3272
ENSMUSG00000027615	3395
ENSMUSG00000027615	2598
ENSMUSG00000027615	2292
ENSMUSG00000027615	3824
ENSMUSG00000027615	360
ENSMUSG00000092571	563
ENSMUSG00000100662	564
ENSMUSG00000107568	506
ENSMUSG00000102348	1634
ENSMUSG00000115113	246
ENSMUSG00000089961	576
ENSMUSG00000102592	2351
ENSMUSG00000104104	2709
ENSMUSG00000033538	361
ENSMUSG00000033538	1435
ENSMUSG00000033538	1901
ENSMUSG00000033538	1614
ENSMUSG00000033538	365
ENSMUSG00000033538	871
ENSMUSG00000033538	752
ENSMUSG00000044244	2793
ENSMUSG00000044244	2327
ENSMUSG00000044244	1695
ENSMUSG00000044244	1058
ENSMUSG00000044244	749
ENSMUSG00000044244	1229
ENSMUSG00000102343	657
ENSMUSG00000102343	899
ENSMUSG00000082431	597
ENSMUSG00000109617	1603
ENSMUSG00000075227	1281
ENSMUSG00000101107	3005
ENSMUSG00000067028	4027
ENSMUSG00000067028	4007
ENSMUSG00000067028	604
ENSMUSG00000000632	4239
ENSMUSG00000000632	4523
ENSMUSG00000000632	2229
ENSMUSG00000000632	3964
ENSMUSG00000000632	3226
ENSMUSG00000000632	813
ENSMUSG00000000632	3424
ENSMUSG00000000632	832
ENSMUSG00000000632	467
ENSMUSG00000026102	5767
ENSMUSG00000026102	1130
ENSMUSG00000026102	916
ENSMUSG00000026102	376
ENSMUSG00000026102	425
ENSMUSG00000026102	541
ENSMUSG00000109724	3442
ENSMUSG00000109724	481
ENSMUSG00000005986	532
ENSMUSG00000005986	2139
ENSMUSG00000005986	2131
ENSMUSG00000005986	480
ENSMUSG00000005986	487
ENSMUSG00000005986	1217
ENSMUSG00000005986	639
ENSMUSG00000064247	1346
ENSMUSG00000064247	386
ENSMUSG00000064247	3314
ENSMUSG00000064247	3177
ENSMUSG00000038227	3226
ENSMUSG00000038227	678
ENSMUSG00000038227	851
ENSMUSG00000038227	462
ENSMUSG00000038227	2286
ENSMUSG00000070822	1969
ENSMUSG00000070822	3709
ENSMUSG00000070822	3668
ENSMUSG00000070822	552
ENSMUSG00000070822	629
ENSMUSG00000070822	3626
ENSMUSG00000106038	2977
ENSMUSG00000038526	1709
ENSMUSG00000038526	895
ENSMUSG00000038526	984
ENSMUSG00000038526	452
ENSMUSG00000116875	969
ENSMUSG00000106345	742
ENSMUSG00000101117	472
ENSMUSG00000105423	1755
ENSMUSG00000105423	1075
ENSMUSG00000026937	660
ENSMUSG00000026937	696
ENSMUSG00000026937	660
ENSMUSG00000026937	194
ENSMUSG00000100609	1494
ENSMUSG00000100609	437
ENSMUSG00000113722	527
ENSMUSG00000113722	381
ENSMUSG00000103120	516
ENSMUSG00000100204	2246
ENSMUSG00000035674	515
ENSMUSG00000035674	782
ENSMUSG00000035674	136
ENSMUSG00000035674	351
ENSMUSG00000035674	343
ENSMUSG00000035674	476
ENSMUSG00000052430	5349
ENSMUSG00000052430	2066
ENSMUSG00000052430	4164
ENSMUSG00000052430	2147
ENSMUSG00000052430	1910
ENSMUSG00000101993	174
ENSMUSG00000105320	3150
ENSMUSG00000073747	2338
ENSMUSG00000032435	1930
ENSMUSG00000032435	2601
ENSMUSG00000106913	804
ENSMUSG00000102597	2499
ENSMUSG00000109925	333
ENSMUSG00000095168	1008
ENSMUSG00000109594	743
ENSMUSG00000110891	625
ENSMUSG00000029678	2070
ENSMUSG00000029678	571
ENSMUSG00000029678	1838
ENSMUSG00000110124	1042
ENSMUSG00000000202	3020
ENSMUSG00000000202	1717
ENSMUSG00000000202	2989
ENSMUSG00000000202	599
ENSMUSG00000000202	677
ENSMUSG00000000202	573
ENSMUSG00000000202	392
ENSMUSG00000093602	126
ENSMUSG00000081772	321
ENSMUSG00000117378	886
ENSMUSG00000053460	2929
ENSMUSG00000053460	1099
ENSMUSG00000053460	2014
ENSMUSG00000053460	775
ENSMUSG00000053460	569
ENSMUSG00000103499	1973
ENSMUSG00000103499	612
ENSMUSG00000103499	180
ENSMUSG00000087054	660
ENSMUSG00000100436	342
ENSMUSG00000040653	2617
ENSMUSG00000040653	2013
ENSMUSG00000099935	696
ENSMUSG00000086660	499
ENSMUSG00000046096	812
ENSMUSG00000046096	813
ENSMUSG00000046096	4831
ENSMUSG00000046096	345
ENSMUSG00000046096	680
ENSMUSG00000046096	385
ENSMUSG00000046096	2064
ENSMUSG00000046096	3158
ENSMUSG00000066820	5822
ENSMUSG00000066820	5009
ENSMUSG00000066820	5654
ENSMUSG00000066820	5426
ENSMUSG00000066820	4613
ENSMUSG00000066820	6050
ENSMUSG00000038598	4664
ENSMUSG00000038598	2338
ENSMUSG00000015750	2863
ENSMUSG00000015750	286
ENSMUSG00000015750	1601
ENSMUSG00000015750	2679
ENSMUSG00000105889	406
ENSMUSG00000095920	258
ENSMUSG00000116940	1153
ENSMUSG00000100775	347
ENSMUSG00000006335	1091
ENSMUSG00000006335	1166
ENSMUSG00000006335	710
ENSMUSG00000006335	562
ENSMUSG00000006335	315
ENSMUSG00000006335	722
ENSMUSG00000006335	389
ENSMUSG00000024171	1190
ENSMUSG00000024171	873
ENSMUSG00000033434	1617
ENSMUSG00000033434	928
ENSMUSG00000033434	1481
ENSMUSG00000033434	583
ENSMUSG00000033434	756
ENSMUSG00000033434	818
ENSMUSG00000033434	516
ENSMUSG00000033434	517
ENSMUSG00000033434	474
ENSMUSG00000033434	438
ENSMUSG00000033434	362
ENSMUSG00000033434	455
ENSMUSG00000102256	675
ENSMUSG00000093531	5501
ENSMUSG00000021102	793
ENSMUSG00000021102	2925
ENSMUSG00000021102	722
ENSMUSG00000021613	5715
ENSMUSG00000021613	464
ENSMUSG00000104243	472
ENSMUSG00000010021	1959
ENSMUSG00000010021	1833
ENSMUSG00000010021	2255
ENSMUSG00000010021	3433
ENSMUSG00000010021	391
ENSMUSG00000010021	1286
ENSMUSG00000010021	406
ENSMUSG00000117636	990
ENSMUSG00000116550	521
ENSMUSG00000101226	644
ENSMUSG00000083161	999
ENSMUSG00000083161	1581
ENSMUSG00000083161	1696
ENSMUSG00000083161	1203
ENSMUSG00000048022	5157
ENSMUSG00000094463	1264
ENSMUSG00000117407	755
ENSMUSG00000117407	463
ENSMUSG00000038299	4455
ENSMUSG00000038299	2330
ENSMUSG00000038299	2906
ENSMUSG00000038299	2666
ENSMUSG00000038299	3063
ENSMUSG00000109747	564
ENSMUSG00000087107	592
ENSMUSG00000087107	2577
ENSMUSG00000087107	1428
ENSMUSG00000087107	304
ENSMUSG00000032434	350
ENSMUSG00000032434	3383
ENSMUSG00000062373	3747
ENSMUSG00000062373	3247
ENSMUSG00000081432	743
ENSMUSG00000109263	492
ENSMUSG00000100667	931
ENSMUSG00000086669	285
ENSMUSG00000101202	1600
ENSMUSG00000101202	571
ENSMUSG00000101202	333
ENSMUSG00000101202	654
ENSMUSG00000101202	543
ENSMUSG00000101202	119
ENSMUSG00000101202	397
ENSMUSG00000101202	229
ENSMUSG00000101202	614
ENSMUSG00000038462	1363
ENSMUSG00000038954	1508
ENSMUSG00000038954	1180
ENSMUSG00000038954	1218
ENSMUSG00000038954	2884
ENSMUSG00000085310	1118
ENSMUSG00000085310	696
ENSMUSG00000116924	898
ENSMUSG00000116924	1327
ENSMUSG00000095049	930
ENSMUSG00000020492	3037
ENSMUSG00000020492	861
ENSMUSG00000020492	673
ENSMUSG00000020375	2688
ENSMUSG00000020375	590
ENSMUSG00000020375	809
ENSMUSG00000113051	246
ENSMUSG00000028654	386
ENSMUSG00000028654	3293
ENSMUSG00000028654	3501
ENSMUSG00000028654	728
ENSMUSG00000028654	670
ENSMUSG00000073226	1613
ENSMUSG00000073226	2287
ENSMUSG00000073226	633
ENSMUSG00000032312	2749
ENSMUSG00000032312	2162
ENSMUSG00000032312	2390
ENSMUSG00000032312	652
ENSMUSG00000032312	521
ENSMUSG00000032312	554
ENSMUSG00000032312	389
ENSMUSG00000032312	392
ENSMUSG00000032312	393
ENSMUSG00000100895	1101
ENSMUSG00000101601	166
ENSMUSG00000096283	1581
ENSMUSG00000096283	906
ENSMUSG00000020919	5213
ENSMUSG00000020919	5062
ENSMUSG00000020919	727
ENSMUSG00000069355	824
ENSMUSG00000069355	417
ENSMUSG00000109041	369
ENSMUSG00000070551	1037
ENSMUSG00000024423	475
ENSMUSG00000024423	642
ENSMUSG00000024423	3763
ENSMUSG00000024423	634
ENSMUSG00000024423	509
ENSMUSG00000024423	687
ENSMUSG00000024423	591
ENSMUSG00000024423	431
ENSMUSG00000024423	785
ENSMUSG00000074311	753
ENSMUSG00000074311	894
ENSMUSG00000101543	902
ENSMUSG00000091491	3711
ENSMUSG00000091491	12624
ENSMUSG00000091491	3497
ENSMUSG00000103199	2563
ENSMUSG00000029993	1195
ENSMUSG00000029993	371
ENSMUSG00000029993	950
ENSMUSG00000029993	2508
ENSMUSG00000029993	655
ENSMUSG00000029993	777
